appendix_name,scenario_id,model,score_type,rank,export_rank,road_key,nama_ruas,nomor_ruas,desa_yang_dilalui,kecamatan_yang_dilalui,score,pred_prob,final_score,base_prob,rerank_score,planned_any_2026,planned_teknokratis_2026,planned_tender_2026,planned_pl_2026,is_top35,is_top70,is_top105
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,132,132,padang haur - desa wasah tengah,padang haur – desa wasah tengah,,,,0.5967857142857144,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,133,133,ulang - bangkaun,ulang – bangkaun,,,,0.5940142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,134,134,wasah hilir - amparaya,wasah hilir – amparaya,,,,0.5920428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,135,135,pandak daun - baruh jaya - samuda,pandak daun – baruh jaya – samuda,,,,0.5902999999999999,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,136,136,rahmah bahran,rahmah bahran,,,,0.5852857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,137,137,kaliring - sp padang batung,Kaliring - Sp. Padang Batung,,,,0.5828428571428572,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,138,138,baiturrahim parincahan,baiturrahim parincahan,,,,0.5822428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,139,139,buluh - desa tebing tinggi,buluh – desa tebing tinggi,,,,0.5807428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,140,140,tumbukan banyu - banua hanyar,tumbukan banyu – banua hanyar,,,,0.5802285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,141,141,muara banta - karang jawa,muara banta – karang jawa,,,,0.5797714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,142,142,hakurung dalam - desa sei haji,hakurung dalam – desa sei haji,,,,0.5785,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,143,143,bayampah - tanuhi - tugu niih,bayampah – tanuhi – tugu niih,,,,0.5767000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,144,144,sei kudung - kalinduku,sei kudung – kalinduku,,,,0.5763,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,145,145,papancan - desa tanah bangkang,papancan – desa tanah bangkang,,,,0.5760571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,146,146,loksado - pantai dusin,loksado – pantai dusin,,,,0.5745142857142859,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,147,147,baluti - jambu hulu paku,baluti – jambu hulu paku,,,,0.5687857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,148,148,malinau - kandihin,malinau – kandihin,,,,0.5683,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,149,149,tabihi - telaga langsat,Tabihi - Telaga Langsat,,,,0.5636142857142858,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,150,150,kalaka dayuh - desa sei raya utara,kalaka dayuh – desa sei raya utara,,,,0.5575285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,151,151,bamban selatan - tanggang - panggang hijau,Bamban Selatan - Tanggang - Panggang Hijau,,,,0.5549714285714287,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,152,152,paramaian,Paramaian,,,,0.5539857142857143,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,153,153,harapan sdn habirau ii sei palangan,harapan sdn habirau ii sei palangan,,,,0.5509000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,154,154,kantor camat loksado ii,kantor camat loksado ii,,,,0.5500000000000002,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,155,155,tibung dalam - teratai,tibung dalam – teratai,,,,0.5489,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,156,156,pembangunan - desa sei raya utara,pembangunan – desa sei raya utara,,,,0.5481000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,157,157,sp 3 baluti - amawang,sp 3 baluti – amawang,,,,0.5440142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,158,158,sei raya selatan - sarang halang,Sungai Raya Selatan - Sarang Halang,,,,0.5415857142857143,,,,,1,0,0,1,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,159,159,sirih - pacakan,Sirih - Pacakan,,,,0.5415,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,160,160,singakarsa - getek,singakarsa – getek,,,,0.5396571428571428,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,161,161,ks tubun,KS. Tubun,,,,0.5361571428571429,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,162,162,cangkingan herman,Cangkingan Herman,,,,0.5349285714285715,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,163,163,tambak pipii - malilingin,tambak pipii – malilingin,,,,0.5255428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,164,164,rel angkinang,rel angkinang – angkinang,,,,0.5205571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,165,165,goha - desa amawang kanan,goha – desa amawang kanan,,,,0.5160000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,166,166,mungkur galah - lokpaikat,mungkur galah – lokpaikat,,,,0.5157857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,167,167,pantai langsat - umpaya,pantai langsat – umpaya,,,,0.5154857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,168,168,sp 3 bukuanin - tayub,sp 3 bukuanin – tayub,,,,0.5140571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,169,169,batang kulur kanan - bumi berkat kisung,batang kulur kanan – bumi berkat kisung,,,,0.5120428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,170,170,desa kapuh tengah menuju majelis talim,desa kapuh tengah menuju majelis talim,,,,0.5096,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,171,171,sp malutu - tambak,sp malutu – tambak,,,,0.5052142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,172,172,datar belimbing - muara kitar,datar belimbing – muara kitar,,,,0.5018999999999999,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,173,173,nusa indah,nusa indah,,,,0.5008571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,174,174,bayanan - pihanin,bayanan – pihanin,,,,0.4970428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,175,175,air miris - desa wasah hilir,air miris – desa wasah hilir,,,,0.496457142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,176,176,malilingin - muara hariang,malilingin – muara hariang,,,,0.4963285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,177,177,bumi berkat - mungkur galah,bumi berkat – mungkur galah,,,,0.4895857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,178,178,al - ikhlas - desa baluti,al – ikhlas – desa baluti,,,,0.488,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,179,179,kantor camat daha selatan ii,kantor camat daha selatan ii,,,,0.4874285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,180,180,kesehatan - komp rmh dokter,kesehatan – komp rmh dokter,,,,0.484457142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,181,181,budi bakti - tiga desember,budi bakti – tiga desember,,,,0.4821714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,182,182,karampaci - desa kapuh,karampaci – desa kapuh,,,,0.4812571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,183,183,sp malutu - pahampangan,Simpang Malutu - Pahampangan,,,,0.4794142857142858,,,,,1,0,1,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,184,184,sei kacil i - kapuh padang,sei kacil i – kapuh padang,,,,0.4789714285714287,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,185,185,ulin - tanggul balai mas,Ulin - Tanggul (Balai Mas),,,,0.4774142857142858,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,186,186,panglima batur,panglima batur,,,,0.4759714285714287,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,187,187,bina bakat,bina bakat,,,,0.4757142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,188,188,telaga banta - patigan,telaga banta – patigan,,,,0.4756571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,189,189,gambah luar - sei kudung,gambah luar – sei kudung,,,,0.4738714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,190,190,ulang - kacang parang,ulang – kacang parang,,,,0.4735285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,191,191,kalumpang selatan - desa asam tamiyang,kalumpang selatan – desa asam tamiyang,,,,0.4687285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,192,192,simpur - simp bilui,simpur – simp bilui,,,,0.4682428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,193,193,paku jambu hulu - ganda,paku jambu hulu – ganda,,,,0.4664714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,194,194,malaris - loapanggang,malaris – loapanggang,,,,0.4592714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,195,195,hamayung - hakurung dalam,Hamayung - Hakurung Dalam,,,,0.4589857142857143,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,196,196,bakarung - tabihi - karang jawa,Bakarung -Tabihi - Karang Jawa,,,,0.4562428571428572,,,,,1,0,1,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,197,197,sei namang - desa tanah bangkang,sei namang – desa tanah bangkang,,,,0.4550714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,198,198,teluk pinang - pahampangan utara,teluk pinang – pahampangan utara,,,,0.4550285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,199,199,kalimput desa wasah hilir,kalimput desa wasah hilir,,,,0.4544428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,200,200,muara hariang - bayumbung,muara hariang – bayumbung,,,,0.4522857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,201,201,rawati - desa panjampang bahagia,rawati – desa panjampang bahagia,,,,0.4473142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,202,202,sman negara kh abdullah,sman negara kh abdullah,,,,0.4454,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,203,203,kh ramli - desa amparaya,kh ramli – desa amparaya,,,,0.4405714285714287,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,204,204,tandik - desa wasah hilir,tandik – desa wasah hilir,,,,0.4405142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,205,205,habib ibrahim - desa sei mandala,habib ibrahim – desa sei mandala,,,,0.4380571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,206,206,brigjen katamso,brigjen katamso,,,,0.4380000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,207,207,samping mesjid mandapai,samping mesjid mandapai,,,,0.4376142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,208,208,sukaramai - keramat,sukaramai – keramat,,,,0.4370285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,209,209,kenanga,kenanga,,,,0.4335428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,210,210,aluh idut,Aluh Idut,,,,0.4334571428571428,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,211,211,min pandak daun,min pandak daun,,,,0.4273142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,212,212,baru - asam desa baru,baru – asam desa baru,,,,0.4255857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,213,213,batu laki - muara pipii,batu laki – muara pipii,,,,0.4251,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,214,214,jend sudirman,jend sudirman,,,,0.4233714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,215,215,talapak manuk - desa kapuh,Talapak Manuk - Ds. Kapuh,,,,0.4212571428571429,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,216,216,simpur - sp 3 muara paring agung,simpur – sp 3 muara paring agung,,,,0.4211285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,217,217,musyawarah nagara,musyawarah nagara,,,,0.4201142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,218,218,taniran selatan - rantauan,taniran selatan – rantauan,,,,0.4182000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,219,219,asam seranggan - asam tamiyang,Asam Seranggan - Asam Tamiyang,,,,0.4182000000000001,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,220,220,sei raya utara - teluk pinang,Sungai Raya Utara - Teluk Pinang,,,,0.4137285714285714,,,,,1,0,1,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,221,221,di panjaitan - loklua,di panjaitan – loklua,,,,0.4136,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,222,222,kenanga - desa baruh kambang,kenanga – desa baruh kambang,,,,0.4065571428571428,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,223,223,panjampang bahagia - bayur,panjampang bahagia – bayur,,,,0.4031285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,224,224,bamban tengah - lok nyiur,Bamban Tengah - Lok Nyiur,,,,0.4005,,,,,1,1,1,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,225,225,madang - ambutun,madang – ambutun,,,,0.3986714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,226,226,soeprapto - h m rusli,soeprapto – h m rusli,,,,0.3979714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,227,227,rs hasan basry ii,rs hasan basry ii,,,,0.3946000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,228,228,paharuangan - asam dua,Paharuangan - Asam Dua,,,,0.3924000000000001,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,229,229,hulu banyu - pantai langsat,hulu banyu – pantai langsat,,,,0.3896285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,230,230,pajah api - desa kapuh,pajah api – desa kapuh,,,,0.3891428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,231,231,mandampa - longawang,mandampa – longawang,,,,0.3886142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,232,232,menuju smpn malilingin,menuju smpn malilingin,,,,0.3798142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,233,233,h jarkasi - desa sei paring,h jarkasi – desa sei paring,,,,0.3789857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,234,234,haratai 3 balai kedayang sdn haratai 3,haratai 3 balai kedayang sdn haratai 3,,,,0.3787285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,235,235,at - taubah - desa kapuh,at – taubah – desa kapuh,,,,0.3762571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,236,236,h saim garunggang - kalimput,h saim garunggang – kalimput,,,,0.3758,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,237,237,anggrek,anggrek,,,,0.3749714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,238,238,tanjungan - sp 3 sakijang,tanjungan – sp 3 sakijang,,,,0.3705857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,239,239,tanjungan - sp 10 batang kulur - sei kali,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,,,,0.3694714285714286,,,,,1,0,0,1,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,240,240,tanginau - balai haruyan,tanginau – balai haruyan,,,,0.3688142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,241,241,banyu barau - sei kalang,Banyu Barau - Sei Kalang,,,,0.3671428571428573,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,242,242,parindra,parindra,,,,0.3661142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,243,243,sp batang kulur kiri - tatas,Sp. Batang Kulur Kiri - Tatas,,,,0.3653285714285714,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,244,244,batang kulur kiri - durian landung,batang kulur kiri – durian landung,,,,0.3624000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,245,245,muara kitar - desa lumpangi,muara kitar – desa lumpangi,,,,0.3601571428571428,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,246,246,padang palas,padang palas,,,,0.3580142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,247,247,bariang - patigan,bariang – patigan,,,,0.3568,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,248,248,sei paring - toba,sei paring – toba,,,,0.3558714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,249,249,sei minting - desa malutu,sei minting – desa malutu,,,,0.3556,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,250,250,tataian - desa ulang - loksado,tataian – desa ulang – loksado,,,,0.3555857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,251,251,monumen 17 mei - mandapai,monumen 17 mei – mandapai,,,,0.3555428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,252,252,tembok kacil sei kudung,tembok kacil sei kudung,,,,0.3548714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,253,253,teluk pinang - padang rasau,teluk pinang – padang rasau,,,,0.3522714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,254,254,sp 4 banjarbaru - pihanin raya,sp 4 banjarbaru – pihanin raya,,,,0.3503428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,255,255,gambah dalam barat - mahulung,gambah dalam barat – mahulung,,,,0.3464571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,256,256,gambah luar - gambah dalam,gambah luar – gambah dalam,,,,0.3445857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,257,257,panjampang bahagia - hanau,panjampang bahagia – hanau,,,,0.3431857142857144,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,258,258,buntu muara hatib - bts kab hst,buntu muara hatib – bts kab hst,,,,0.3417000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,259,259,sei kupang utara - simp empat lungau,sei kupang utara – simp empat lungau,,,,0.3392857142857144,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,260,260,sp 3 bukuanin - riam talo,Sp.3 Bukuanin - Riam Talo,,,,0.3352714285714286,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,261,261,bamban utara - longawang,bamban utara – longawang,,,,0.3350714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,262,262,inst pdam negara,inst pdam negara,,,,0.3339000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,263,263,sakincung - desa hakurung dalam,sakincung – desa hakurung dalam,,,,0.3329285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,264,264,bubuih desa halunuk - kandihin,bubuih desa halunuk – kandihin,,,,0.3294714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,265,265,hamak - umbai,hamak – umbai,,,,0.3289285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,266,266,karasikan - sarang halang,Karasikan - Sarang Halang,,,,0.3276142857142857,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,267,267,tpa - desa sei raya selatan,tpa – desa sei raya selatan,,,,0.3268571428571428,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,268,268,tanah habang - desa simpur,Tanah Habang - Ds. Simpur,,,,0.3215857142857143,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,269,269,sekolah islam sei pinang,sekolah islam sei pinang,,,,0.3206857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,270,270,pagat batu - muara hariang,pagat batu – muara hariang,,,,0.3184999999999999,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,271,271,bakarung tengah - karang jawa,bakarung tengah – karang jawa,,,,0.3156714285714286,,,,,,,,,0,0,0
