no_ruas_digit_1,no_ruas_digit_2,no_ruas_digit_3,nama_ruas_raw,kecamatan_dilalui,panjang_ruas_km,lebar_ruas_m,perkerasan_hotmix_km,perkerasan_lapen_makadam_km,perkerasan_beton_km,perkerasan_telford_kerikil_km,perkerasan_tanah_belum_tembus_km,kondisi_baik_km,kondisi_baik_pct_decimal,kondisi_sedang_km,kondisi_sedang_pct_decimal,kondisi_rusak_ringan_km,kondisi_rusak_ringan_pct_decimal,kondisi_rusak_berat_km,kondisi_rusak_berat_pct_decimal,lhr,akses_npk,keterangan_tahun,extra_24,no_ruas
1,1,7,Jl. Mangunang - Ds. Sungai Raya Utara,Sungai Raya ,0.7,3,0.699999988079071,0,0,0,0,0,0,0.699999988079071,0.9999999829701015,0,0,0,0,0,0,2025,,117
1,1,8,Hamalau - Asam Cangkok,Sungai Raya - Kandangan,1.43,3,1.4299999475479126,0,0,0,0,0.9300000071525574,0.6503496553514387,0.5,0.3496503496503497,0,0,0,0,0,0,2025,,118
1,1,9,Hariti - Sungai Raya Selatan,Sungai Raya ,2.66,3,0.800000011920929,0,0,1.8600000143051147,0,0,0,0.4000000059604645,0.15037594209040017,0.30000001192092896,0.11278195936877028,1.9600000157952309,0.7368421112012146,0,0,2025,,119
1,2,0,Mangaris - Limau Manis,Sungai Raya ,4.1,3.5,0,0,0,4.099999904632568,0,0,0,0,0,0,0,4.099999904632568,0.9999999767396509,0,0,2025,,120
1,2,1,Jl. Munggu Raya - Ds. Hariti,Sungai Raya ,0.46,3,0.46000000834465027,0,0,0,0,0.10000000149011612,0.21739130758720895,0.36000001430511475,0.7826087267502494,0,0,0,0,0,0,2025,,121
1,2,2,Paharuangan - Asam Dua,Sungai Raya ,0.91,3.5,0.20000000298023224,0,0,0.7099999785423279,0,0,0,0.20000000298023224,0.21978022305520026,0,0,0.7099999785423279,0.7802197566399207,0,0,2025,,122
1,2,3,Asam Seranggan - Asam Tamiyang,Sungai Raya ,1.02,4,0,0,1.0199999809265137,0,0,1.0199999809265137,0.9999999813005036,0,0,0,0,0,0,0,0,2025,,123
1,2,4,Jl. Papancan - Ds. Tanah Bangkang,Sungai Raya ,1.46,3,1.4600000381469727,0,0,0,0,1.4600000381469727,1.0000000261280635,0,0,0,0,0,0,0,0,2025,,124
1,2,5,Jl. Baru - Asam Desa Baru,Sungai Raya ,1.32,3,1.3200000524520874,0,0,0,0,0.20000000298023224,0.1515151537729032,0.9200000166893005,0.6969697096131064,0.20000000298023224,0.1515151537729032,0,0,0,0,2025,,125
1,2,6,Jl. Sungai Namang - Ds. Tanah Bangkang,Sungai Raya ,0.73,3,0,0,0,0.7300000190734863,0,0,0,0,0,0,0,0.7300000190734863,1.0000000261280635,0,0,2025,,126
1,2,7,Jarau - Parandakan,Sungai Raya ,0.7,3,0.699999988079071,0,0,0,0,0,0,0,0,0.20000000298023224,0.28571428997176035,0.5,0.7142857142857143,0,0,2025,,127
1,2,8,Mungkur Galah - Lokpaikat,Sungai Raya ,0.71,3,0.7099999785423279,0,0,0,0,0,0,0.20000000298023224,0.2816901450425806,0.5099999904632568,0.718309845722897,0,0,0,0,2025,,128
1,2,9,Batang Kulur Kanan - Bumi Berkat (Jl. Kisung),Sungai Raya ,1.61,3,1.6100000143051147,0,0,0,0,0,0,0,0,0,0,1.6100000143051147,1.0000000088851644,0,0,2025,,129
1,3,0,Batang Kulur Kanan - Batang Kulur Kiri,Sungai Raya ,0.82,3.5,0,0,0,0.8199999928474426,0,0,0,0,0,0,0,0.8199999928474426,0.9999999912773692,0,0,2025,,130
1,3,1,Jl. Manggis - Ds. Baru,Sungai Raya ,1.28,3.5,0,0,0,1.2799999713897705,0,0,0,0,0,0,0,1.2799999713897705,0.9999999776482582,0,0,2025,,131
1,3,2,Jl. TPA - Ds. Sungai Raya Selatan,Sungai Raya ,0.85,6,0.8500000238418579,0,0,0,0,0.6499999761581421,0.7647058543036966,0.20000000298023224,0.2352941211532144,0,0,0,0,0,0,2025,,132
1,3,3,Jl. Pembangunan - Ds. Sungai Raya Utara,Sungai Raya ,0.95,3,0.949999988079071,0,0,0,0,0,0,0.3499999940395355,0.36842104635740586,0.4000000059604645,0.4210526378531205,0.20000000298023224,0.21052631892656026,0,0,2025,,133
1,3,4,Jl. Kalaka Dayuh - Ds. Sungai Raya Utara,Sungai Raya ,0.43,3,0,0,0,0.4300000071525574,0,0,0,0,0,0,0,0.4300000071525574,1.0000000166338543,0,0,2025,,134
1,3,5,Teluk Pinang - Padang Rasau,Padang Batung,2.18,3.5,2.180000066757202,0,0,0,0,0,0,1.2000000476837158,0.5504587374695944,0.9800000190734863,0.44954129315297536,0,0,0,0,2025,,135
1,3,6,Tanayung - Simp. Ambarai,Padang Batung,1.61,3.5,1.6100000143051147,0,0,0,0,0,0,1.2100000381469727,0.7515528187248277,0.30000001192092896,0.18633541113101176,0.10000000149011612,0.06211180216777398,0,0,2025,,136
1,3,7,Tabihi - Telaga Langsat,Padang Batung - Telaga Langsat,8.65,4,8.649999618530273,0,0,0,0,2.75,0.3179190751445087,5.599999904632568,0.6473988329054992,0.30000001192092896,0.03468208230299757,0,0,0,0,2025,,137
1,3,8,Karang Jawa -Ambarai - Sungai Bungur,Padang Batung,4.04,3.5,4.039999961853027,0,0,0,0,0,0,1.840000033378601,0.4554455528164854,1.399999976158142,0.34653464756389657,0.800000011920929,0.198019804930923,0,0,2025,,138
1,3,9,Ambarai - Madang,Padang Batung,1.74,3.5,1.7400000095367432,0,0,0,0,1.340000033378601,0.7701149617118397,0.4000000059604645,0.22988506089681868,0,0,0,0,0,0,2025,,139
1,4,0,Padang Batung - Batulaki - Malilingin,Padang Batung,8.88,3.5,8.880000114440918,0,0,0,0,0,0,2.4800000190734863,0.2792792814271944,1.899999976158142,0.21396396127907003,4.5,0.5067567567567567,0,0,2025,,140
1,4,1,Malilingin - Lokbahan - Paniungan,Padang Batung,10.66,3.009999990463257,7.599999904632568,0,1.3600000143051147,1.7000000476837158,0,6.400000095367432,0.6003752434678641,1.899999976158142,0.17823639551202083,0.20000000298023224,0.018761726358370753,2.160000056028366,0.20262664690697618,0,0,2025,,141
1,4,2,Mawangi - Bukuanin - Telaga Langsat,Padang Batung - Telaga Langsat,14.22,4,14.220000267028809,0,0,0,0,0,0,8.119999885559082,0.5710267148775725,4.599999904632568,0.3234880383004619,1.5,0.10548523206751054,0,0,2025,,142
1,4,3,Mandapai - Madang,Padang Batung,5.82,3.5,5.820000171661377,0,0,0,0,0,0,2.9200000762939453,0.5017182261673445,1.7999999523162842,0.3092783423223856,1.100000023841858,0.189003440522656,0,0,2025,,143
1,4,4,Kaliring - Sp. Padang Batung,Padang Batung,4.5,3,4.5,0,0,0,0,0,0,2.4000000953674316,0.5333333545260959,1.399999976158142,0.31111110581292045,0.699999988079071,0.15555555290646023,0,0,2025,,144
1,4,5,Pagar  Haur - Malutu,Padang Batung,0.22,3.5,0.2199999988079071,0,0,0,0,0.2199999988079071,0.9999999945813959,0,0,0,0,0,0,0,0,2025,,145
1,4,6,Simpang Malutu - Pahampangan,Padang Batung - Sungai Raya,4.51,3,0,0,0,1.7999999523162842,2.7100000381469727,0,0,0,0,0,0,4.510000228881836,1.0000000507498528,0,0,2025,,146
1,4,7,Simpang Malutu - Tambak,Padang Batung,2.87,3.9200000762939453,2.869999885559082,0,0,0,0,0.800000011920929,0.2787456487529369,1,0.3484320557491289,0.7699999809265137,0.2682926762810152,0.30000001192092896,0.10452962087837245,0,0,2025,,147
1,4,8,Pagat Batu - Muara Hariang,Padang Batung,3.27,3.5,2.9700000286102295,0,0,0.30000001192092896,0,0,0,2.569999933242798,0.7859327012974917,0.30000001192092896,0.09174312291159907,0.4000000134110451,0.12232416312264376,0,0,2025,,148
1,4,9,Paku (Jambu Hulu) - Ganda,Padang Batung - Kandangan,1.88,3,1.8799999952316284,0,0,0,0,0,0,0,0,1.5800000429153442,0.8404255547422045,0.30000001192092896,0.15957447442602604,0,0,2025,,149
1,5,0,Sp.3 Bukuanin - Riam Talo,Padang Batung - Telaga Langsat,3.12,3,2.7200000286102295,0,0,0.4000000059604645,0,0,0,1,0.3205128205128205,0.9200000166893005,0.2948718002209296,1.2000000178813934,0.38461539034660047,0,0,2025,,150
1,5,1,Sp.3 Bukuanin - Tayub,Padang Batung,3.39,3,0.6000000238418579,0,0,0,2.7899999618530273,0,0,0.6000000238418579,0.1769911574754743,0,0,2.7899999618530273,0.8230088383047278,0,0,2025,,151
1,5,2,Madang - Ambutun,Padang Batung - Telaga Langsat,2.94,3.5,2.940000057220459,0,0,0,0,0,0,2.0399999618530273,0.6938775380452474,0.800000011920929,0.2721088475921527,0.10000000149011612,0.03401360594901909,0,0,2025,,152
1,5,3,Jl. Monumen 17 Mei - Mandapai,Padang Batung,0.06,3.5,0.05999999865889549,0,0,0,0,0.05999999865889549,0.9999999776482582,0,0,0,0,0,0,0,0,2025,,153
1,5,4,Batu Laki - Muara Pipii,Padang Batung,4.27,3.5,4.170000076293945,0,0.10000000149011612,0,0,0.6000000238418579,0.14051522806600888,0.30000001192092896,0.07025761403300444,0.4000000059604645,0.09367681638418372,2.9700000286102295,0.6955503579883442,0,0,2025,,154
1,5,5,Muara Pipii - Tambak Pipii,Padang Batung,4.65,3,0.6000000238418579,0,0.8999999761581421,3.1500000953674316,0,0,0,0,0,0.4000000059604645,0.0860215066581644,4.2500001192092896,0.9139785202600622,0,0,2025,,155
1,5,6,Tambak Pipii - Malilingin,Padang Batung,4.88,3.2799999713897705,0,0,0.9800000190734863,0,3.9000000953674316,0,0,0.9800000190734863,0.20081967603964884,0,0,3.9000000953674316,0.799180347411359,0,0,2025,,156
1,5,7,Malilingin - Muara Hariang,Padang Batung,4.57,4,0,0,0,0,4.570000171661377,0,0,0,0,0,0,4.570000171661377,1.0000000375626645,0,0,2025,,157
1,5,8,Mawangi - Pariangan,Padang Batung,2.35,3.5,2.3499999046325684,0,0,0,0,0.10000000149011612,0.04255319212345367,1.149999976158142,0.4893616919821881,1,0.425531914893617,0.10000000149011612,0.04255319212345367,0,0,2025,,158
1,5,9,Jambu Hulu - Paku Pantai,Padang Batung,1.62,3,1.6200000047683716,0,0,0,0,0,0,1.5,0.9259259259259258,0.11999999731779099,0.0740740724183895,0,0,0,0,2025,,159
1,6,0,Sungai Minting - Ds. Malutu,Padang Batung,0.47,3,0.4699999988079071,0,0,0,0,0,0,0.4699999988079071,0.9999999974636322,0,0,0,0,0,0,2025,,160
1,6,1,Padang Rasau (Tambak Tamiang) - Paku Pantai,Padang Batung,2.23,3,2.2300000190734863,0,0,0,0,0,0,1.9299999475479126,0.8654708284968218,0.30000001192092896,0.13452915332777082,0,0,0,0,2025,,161
1,6,2,Jl. Galuntang Tayub - Ds. Madang,Padang Batung,2.36,3.5,2.359999895095825,0,0,0,0,2.059999942779541,0.8728813316862463,0.30000001192092896,0.1271186491190377,0,0,0,0,0,0,2025,,162
1,6,3,Jl. Menuju SMPN Malilingin,Padang Batung,0.45,3,0.44999998807907104,0,0,0,0,0,0,0.3499999940395355,0.7777777645323012,0.10000000149011612,0.22222222553359136,0,0,0,0,2025,,163
1,6,4,Jl. Samping Mesjid Mandapai,Padang Batung,0.24,3,0.23999999463558197,0,0,0,0,0,0,0.14000000059604645,0.5833333358168602,0.10000000149011612,0.41666667287548387,0,0,0,0,2025,,164
1,6,5,Muara Hariang - Bayumbung,Padang Batung - Loksado,4,2,0,0,0.7000000178813934,0,3.299999952316284,0,0,0.30000001192092896,0.07500000298023224,0,0,3.6999999582767487,0.9249999895691872,0,0,2025,,165
1,6,6,Tambak Pipii - Batu Ampar,Padang Batung,1.98,1.5,0,0,1.9800000190734863,0,0,0,0,0,0,0,0,1.9800000190734863,1.000000009633074,0,0,2025,,166
1,6,7,Bakarung - Rantauan,Angkinang,3.03,3.5,3.0299999713897705,0,0,0,0,1,0.33003300330033003,1.1299999952316284,0.37293729215565297,0.8999999761581421,0.2970296951016971,0,0,0,0,2025,,167
1,6,8,Taniran Selatan - Rantauan,Angkinang,1.11,3,1.1100000143051147,0,0,0,0,0.9100000262260437,0.8198198434468862,0.20000000298023224,0.18018018286507406,0,0,0,0,0,0,2025,,168
1,6,9,Bakarung -Tabihi - Karang Jawa,Angkinang - Padang Batung,4.57,3.5,4.570000171661377,0,0,0,0,0,0,2.569999933242798,0.5623632239043321,2,0.437636761487965,0,0,0,0,2025,,169
1,7,0,Pandulangan - Kalinduku,Angkinang - Padang Batung,1.07,3,1.0700000524520874,0,0,0,0,0,0,0.07000000029802322,0.06542056102618993,0.5,0.4672897196261682,0.5,0.4672897196261682,0,0,2025,,170
1,7,1,Taniran Selatan Kubah - Buntut Taniran / Wawaran,Angkinang - Kandangan,6.74,3,6.739999771118164,0,0,0,0,0.8999999761581421,0.13353115373266203,2.140000104904175,0.31750743396204373,2,0.29673590504451036,1.7000000476837158,0.2522255263625691,0,0,2025,,171
1,7,2,Angkinang Selatan - Tawia - Wawaran,Angkinang,5.88,3,5.880000114440918,0,0,0,0,1.7000000476837158,0.28911565436797887,3.2799999713897705,0.5578231243860154,0.8999999761581421,0.15306122043505818,0,0,0,0,2025,,172
1,7,3,Tawia - Kayu Abang,Angkinang,1.49,3,1.4900000095367432,0,0,0,0,1.4900000095367432,1.0000000064004988,0,0,0,0,0,0,0,0,2025,,173
1,7,4,Bamban Selatan - Tanggang - Panggang Hijau,Angkinang,3.58,3,1.100000023841858,0,0,2.4800000190734863,0,0,0,1,0.27932960893854747,0.10000000149011612,0.0279329613100883,2.4800000190734863,0.6927374354953872,0,0,2025,,174
1,7,5,Angkinang - Telaga Langsat,Angkinang - Telaga Langsat,5.58,3,5.579999923706055,0,0,0,0,0.4000000059604645,0.07168458888180367,3.9800000190734863,0.7132616521637072,1.2000000476837158,0.215053771986329,0,0,0,0,2025,,175
1,7,6,Bamban Selatan - Pakuan,Angkinang - Telaga Langsat,2.09,3,2.0899999141693115,0,0,0,0,0,0,1.8899999856948853,0.9043062132511414,0.20000000298023224,0.09569378133025466,0,0,0,0,2025,,176
1,7,7,Bamban Utara - Longawang,Angkinang - Telaga Langsat,2.11,3.5,2.109999895095825,0,0,0,0,0,0,2.009999990463257,0.9526066305513066,0.10000000149011612,0.047393365635126125,0,0,0,0,2025,,177
1,7,8,Angkinang - Kayu Abang - Panggang Hijau,Angkinang,7,3,5.400000095367432,0,0,1.600000023841858,0,1.399999976158142,0.1999999965940203,1.100000023841858,0.15714286054883683,1.2999999523162842,0.1857142789023263,3.200000047683716,0.45714286395481657,0,0,2025,,178
1,7,9,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,Angkinang - Padang Batung,4.9,3.5,4.900000095367432,0,0,0,0,0,0,3,0.6122448979591836,1.899999976158142,0.387755097175131,0,0,0,0,2025,,179
1,8,0,Sungai Kudung - Kalinduku,Angkinang,2.95,3.5,2.950000047683716,0,0,0,0,0,0,1.0499999523162842,0.355932187225859,1.600000023841858,0.542372889437918,0.30000001192092896,0.10169491929523015,0,0,2025,,180
1,8,1,Bamban Tengah - Lok Nyiur,Angkinang,1.26,3.5,1,0,0.25999999046325684,0,0,0,0,0.699999988079071,0.5555555460945009,0.30000001192092896,0.23809524755629283,0.25999999046325684,0.20634919878036256,0,0,2025,,181
1,8,2,Sp. Bakarung Selatan - Sungai Kudung,Angkinang,0.55,3,0.4000000059604645,0,0,0.15000000596046448,0,0.10000000149011612,0.18181818452748383,0.20000000298023224,0.36363636905496766,0.10000000149011612,0.18181818452748383,0.15000000596046448,0.27272728356448084,0,0,2025,,182
1,8,3,Panggang Hijau - Ds. Tawar,Angkinang - Kandangan,3.67,3,0,0,0,0,3.6700000762939453,0,0,0,0,0,0,3.6700000762939453,1.0000000207885409,0,0,2025,,183
1,8,4,Taniran Tengah - Taniran Selatan,Angkinang,2.26,3,2.259999990463257,0,0,0,0,1.2000000476837158,0.530973472426423,1.059999942779541,0.46902652335377926,0,0,0,0,0,0,2025,,184
1,8,5,Jl. Kayu Abang - Ds. Anjiran,Angkinang,0.98,3,0,0,0.9800000190734863,0,0,0,0,0.5799999833106995,0.591836717663979,0.10000000149011612,0.10204081784705726,0.30000001192092896,0.30612246114380504,0,0,2025,,185
1,8,6,Jl. Rel Angkinang - TMMD Angkinang,Angkinang,3.63,3,1.399999976158142,0,0,2.2300000190734863,0,0,0,0.20000000298023224,0.055096419553782985,1.100000023841858,0.30303030959830796,2.3300000205636024,0.6418732839018189,0,0,2025,,186
1,8,7,Jl. AMD - Ds. Lok Binuang,Angkinang,1.57,3.5,0.20000000298023224,0,0,1.3700000047683716,0,0,0,0,0,0,0,1.5700000077486038,1.0000000049354163,0,0,2025,,187
1,8,8,Jl. Pandan Sari - Ds. Angkinang,Angkinang,0.44,3,0.4399999976158142,0,0,0,0,0.30000001192092896,0.6818182089112022,0.03999999910593033,0.09090908887711438,0,0,0.10000000149011612,0.22727273065935483,0,0,2025,,188
1,8,9,Bamban Selatan - Pakuan Balunan,Angkinang,1.71,3,1.7100000381469727,0,0,0,0,0.5,0.29239766081871343,1.2100000381469727,0.7076023614894577,0,0,0,0,0,0,2025,,189
1,9,0,Kayu Abang - Paya,Angkinang,0.7,3,0.699999988079071,0,0,0,0,0.10000000149011612,0.14285714498588017,0.30000001192092896,0.4285714456013271,0.20000000298023224,0.28571428997176035,0.10000000149011612,0.14285714498588017,0,0,2025,,190
1,9,1,Bamban (Tibung) - Martajiwa,Angkinang,0.66,3,0.10000000149011612,0,0,0.5600000023841858,0,0,0,0,0,0.10000000149011612,0.1515151537729032,0.5600000023841858,0.8484848520972511,0,0,2025,,191
1,9,2,Rantauan - Sungai Baru (Jl. Pulau),Angkinang,1.18,3.5,1.1799999475479126,0,0,0,0,0.9800000190734863,0.8305084907402427,0.10000000149011612,0.08474576397467468,0.10000000149011612,0.08474576397467468,0,0,0,0,2025,,192
1,9,3,Telaga Langsat - Pakuan Timur,Telaga Langsat,2.82,3,2.819999933242798,0,0,0,0,0,0,0.8999999761581421,0.31914892771565323,1.0199999809265137,0.36170212089592685,0.8999999761581421,0.31914892771565323,0,0,2025,,193
1,9,4,Longawang - Gumbil,Telaga Langsat,1.66,3.5,1.659999966621399,0,0,0,0,0.10000000149011612,0.060240964753082,1.559999942779541,0.9397590016744224,0,0,0,0,0,0,2025,,194
1,9,5,Mandampa - Longawang,Telaga Langsat,2.86,3.5,2.859999895095825,0,0,0,0,0,0,2.5999999046325684,0.9090908757456533,0.25999999046325684,0.09090908757456533,0,0,0,0,2025,,195
1,9,6,Gumbil - Masimpan,Telaga Langsat,5,3,5,0,0,0,0,0,0,3.799999952316284,0.7599999904632568,1.100000023841858,0.2200000047683716,0.10000000149011612,0.020000000298023225,0,0,2025,,196
1,9,7,Hamak Timur - Umpaya,Telaga Langsat,4.19,3,4.190000057220459,0,0,0,0,0.699999988079071,0.16706443629572099,2.490000009536743,0.5942720786483874,1,0.2386634844868735,0,0,0,0,2025,,197
1,9,8,Hamak - Umbai,Telaga Langsat,0.97,1.5,0,0,0.9700000062584877,0,0,0,0,0.10000000149011612,0.10309278504135683,0.30000001192092896,0.3092783628050814,0.5699999928474426,0.587628858605611,0,0,2025,,198
1,9,9,Hamak Utara - Samaragi,Telaga Langsat,0.3,3,0,0,0.20000000298023224,0.10000000149011612,0,0,0,0,0,0.20000000298023224,0.6666666766007742,0.10000000149011612,0.3333333383003871,0,0,2025,,199
2,0,0,Umpaya - Tumarin,Telaga Langsat,0.56,3.5,0.5600000023841858,0,0,0,0,0.36000001430511475,0.6428571684019906,0.20000000298023224,0.3571428624647004,0,0,0,0,0,0,2025,,200
2,0,1,Jl. Sungai Durian - Ds. Gumbil,Telaga Langsat,0.95,3.5,0,0,0.8999999761581421,0.05000000074505806,0,0,0,0.8999999761581421,0.9473683959559391,0,0,0.05000000074505806,0.052631579731640066,0,0,2025,,201
2,0,2,Pantai Langsat - Umpaya ,Telaga Langsat,4.45,2,0,0,4.449999809265137,0,0,0,0,4.449999809265137,0.999999957138233,0,0,0,0,0,0,2025,,202
2,0,3,Halayung - Hantarukung,Simpur,1.91,3,1.909999966621399,0,0,0,0,1.809999942779541,0.9476439490992362,0.10000000149011612,0.052356021722573885,0,0,0,0,0,0,2025,,203
2,0,4,Wasah Hulu - Amparaya - Simpur,Simpur,6.36,3.5,6.360000133514404,0,0,0,0,0.4000000059604645,0.06289308269818623,0.800000011920929,0.12578616539637247,2.0999999046325684,0.33018866425040383,3.059999942779541,0.4811320664747706,0,0,2025,,204
2,0,5,Wasah Hilir - Sarang Halang,Simpur - Sungai Raya,3.13,3,3.130000114440918,0,0,0,0,1.1299999952316284,0.361022362693811,1.399999976158142,0.44728433743071633,0.6000000238418579,0.19169329835203128,0,0,0,0,2025,,205
2,0,6,Simpur - Simp. Bilui,Simpur,1.03,3,1.0299999713897705,0,0,0,0,0.23000000417232513,0.2233009749245875,0.6000000238418579,0.582524294992095,0.20000000298023224,0.19417476017498275,0,0,0,0,2025,,206
2,0,7,Simpur - Sp. 3 Muara Paring Agung,Simpur - Sungai Raya,2.73,3.5,2.7300000190734863,0,0,0,0,1.0299999713897705,0.37728936680943975,1.5,0.5494505494505495,0.20000000298023224,0.07326007435173341,0,0,0,0,2025,,207
2,0,8,Wasah Tengah - Sungai Tarap,Simpur,3.35,3.5,3.3499999046325684,0,0,0,0,3.3499999046325684,0.99999997153211,0,0,0,0,0,0,0,0,2025,,208
2,0,9,Wasah Hilir - Amparaya,Simpur,2.93,3,2.930000066757202,0,0,0,0,1,0.341296928327645,0.10000000149011612,0.03412969334133656,0.5299999713897705,0.18088736224906843,1.2999999523162842,0.4436859905516328,0,0,2025,,209
2,1,0,Panjampang  Bahagia - Bayur,Simpur,1.56,3.5,1.559999942779541,0,0,0,0,0.10000000149011612,0.06410256505776674,1.159999966621399,0.7435897221932044,0.30000001192092896,0.19230769994931343,0,0,0,0,2025,,210
2,1,1,Ulin - Tanggul (Balai Mas),Simpur,3.91,3.5,3.9100000858306885,0,0,0,0,0,0,1.7000000476837158,0.4347826208909759,0.8999999761581421,0.23017902203533044,1.309999942779541,0.335038348536967,0,0,2025,,211
2,1,2,Panjampang Bahagia - Hanau,Simpur,4.78,3.5,4,0,0,0,0.7799999713897705,0,0,2.299999952316284,0.481171538141482,0.30000001192092896,0.06276150877006882,2.1799999475479126,0.4560669346334545,0,0,2025,,212
2,1,3,Jl. Halaban,Simpur,2.12,3.5,1.600000023841858,0,0,0,0.5199999809265137,0,0,0.10000000149011612,0.04716981202363968,0.30000001192092896,0.14150943958534384,1.7200000286102295,0.8113207682123723,0,0,2025,,213
2,1,4,Amparaya - Karangan - Hanau,Simpur,4.36,3.5,4.360000133514404,0,0,0,0,2,0.4587155963302752,2.1600000858306885,0.49541286372263493,0.20000000298023224,0.04587156031656702,0,0,0,0,2025,,214
2,1,5,Jl. Kalimput Desa Wasah Hilir,Simpur,0.9,3.5,0.8999999761581421,0,0,0,0,0,0,0.4000000059604645,0.4444444510671827,0.5,0.5555555555555556,0,0,0,0,2025,,215
2,1,6,Jl. Sungai Kacil I - Kapuh Padang,Simpur,1.32,3.5,1.3200000524520874,0,0,0,0,1.3200000524520874,1.0000000397364297,0,0,0,0,0,0,0,0,2025,,216
2,1,7,Jl. Sungai Kacil II,Simpur,0.39,3,0.38999998569488525,0,0,0,0,0.28999999165534973,0.7435897221932044,0.10000000149011612,0.25641026023106694,0,0,0,0,0,0,2025,,217
2,1,8,Jl. Papagaran - Ds. Amawang Kanan,Simpur,0.54,3.5,0.5400000214576721,0,0,0,0,0,0,0.5400000214576721,1.0000000397364297,0,0,0,0,0,0,2025,,218
2,1,9,Balaimas - Hanau,Simpur,2.33,3.5,2.3299999237060547,0,0,0,0,0,0,2.3299999237060547,0.9999999672558174,0,0,0,0,0,0,2025,,219
2,2,0,Garunggang - Hantamangu,Simpur,1.16,3,1,0,0,0,0.1599999964237213,0,0,0.800000011920929,0.689655182690456,0.20000000298023224,0.172413795672614,0.1599999964237213,0.13793103139975976,0,0,2025,,220
2,2,1,Jl. KH. Ramli - DS. Amparaya,Simpur,0.34,3,0.3400000035762787,0,0,0,0,0.14000000059604645,0.4117647076354307,0.20000000298023224,0.5882353028830359,0,0,0,0,0,0,2025,,221
2,2,2,Jl. Tungkaran - Ds. Ulin,Simpur,1.24,3,1.2400000095367432,0,0,0,0,0,0,0.6399999856948853,0.5161290207216817,0,0,0.6000000238418579,0.48387098696924025,0,0,2025,,222
2,2,3,Jl. Mondar (Ulin-Pantai Ulin) - Ds. Ulin,Simpur - Kandangan,1.86,3.5,1.8600000143051147,0,0,0,0,0,0,1.8600000143051147,1.000000007690922,0,0,0,0,0,0,2025,,223
2,2,4,Jl. Pendawa - Ds. Tebing Tinggi,Simpur,0.82,3,0.699999988079071,0,0,0,0.11999999731779099,0.20000000298023224,0.24390244265881983,0.5,0.6097560975609756,0,0,0.11999999731779099,0.14634146014364754,0,0,2025,,224
2,2,5,Jl. Mangamol - Ds. Pantai Ulin,Simpur,0.69,3,0.6899999976158142,0,0,0,0,0.6899999976158142,0.9999999965446583,0,0,0,0,0,0,0,0,2025,,225
2,2,6,Jl. Guru H. Izim - Ds. Pantai Ulin,Simpur,0.62,3,0,0,0,0.6200000047683716,0,0,0,0,0,0,0,0.6200000047683716,1.000000007690922,0,0,2025,,226
2,2,7,Jl. Rawati - Ds. Panjampang Bahagia,Simpur,1.21,3.5,1.2100000381469727,0,0,0,0,1.2100000381469727,1.0000000315264237,0,0,0,0,0,0,0,0,2025,,227
2,2,8,Jl. Pianggu,Simpur,0.82,3,0.8199999928474426,0,0,0,0,0.8199999928474426,0.9999999912773692,0,0,0,0,0,0,0,0,2025,,228
2,2,9,Jl. Buluh - Ds. Tebing Tinggi,Simpur,1.28,3.5,0.6000000238418579,0,0,0.6800000071525574,0,0.5,0.390625,0.10000000149011612,0.07812500116415322,0,0,0.6800000071525574,0.5312500055879354,0,0,2025,,229
2,3,0,Jl. H. Saim Garunggang - Kalimput,Simpur,0.71,3,0.7099999785423279,0,0,0,0,0.6100000143051147,0.8591549497255138,0.10000000149011612,0.1408450725212903,0,0,0,0,0,0,2025,,230
2,3,1,Jl. Padang Haur - Ds. Wasah Tengah,Simpur,1.23,3,1.2300000190734863,0,0,0,0,0,0,0.23000000417232513,0.18699187331083345,0.5,0.4065040650406504,0.5,0.4065040650406504,0,0,2025,,231
2,3,2,Jl. Gerilya - Ds. Simpur,Simpur,0.52,3,0.5199999809265137,0,0,0,0,0.41999998688697815,0.807692282474958,0.10000000149011612,0.19230769517330024,0,0,0,0,0,0,2025,,232
2,3,3,Jl. Jangkang - Ds. Wasah Hilir,Simpur,0.34,3,0.3400000035762787,0,0,0,0,0.3400000035762787,1.0000000105184665,0,0,0,0,0,0,0,0,2025,,233
2,3,4,Jl. Air Miris - Ds. Wasah Hilir,Simpur,1.06,3,1.059999942779541,0,0,0,0,0.25999999046325684,0.245283009870997,0.800000011920929,0.7547169923782349,0,0,0,0,0,0,2025,,234
2,3,5,Jl. Tandik - Ds. Wasah Hilir,Simpur,0.5,3,0.5,0,0,0,0,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.6000000238418579,0,0,0,0,0,0,2025,,235
2,3,6,Jl. Ds. Kapuh Tengah (Jl. Menuju Majelis Talim),Simpur,0.6,3.5,0.6000000238418579,0,0,0,0,0.6000000238418579,1.00000003973643,0,0,0,0,0,0,0,0,2025,,236
2,3,7,Jl. Karampaci - Ds. Kapuh,Simpur,0.52,3,0.5199999809265137,0,0,0,0,0.41999998688697815,0.807692282474958,0.10000000149011612,0.19230769517330024,0,0,0,0,0,0,2025,,237
